dataset,index,raw_label,y_true,pred_label,outcome,probability,target_confidence,mc_std,global_focus_count,local_focus_count,total_focus_count,global_central_focus_count,local_central_focus_count,global_central_focus_fraction,local_central_focus_fraction,global_focus_density,local_focus_density,global_attention_position_variance,local_attention_position_variance,mean_attention_position_variance,global_attention_entropy,local_attention_entropy,mean_attention_entropy,global_central_importance_ratio,local_central_importance_ratio,mean_central_importance_ratio,global_peak_distance_to_center,local_peak_distance_to_center,is_error,central_norm,variance_norm,entropy_norm,focus_count_norm,mc_std_norm,confidence_inv_norm,attention_quality_score,attention_risk_score
kepler,405,no-PC,0,0,TN,4.5073429646436125e-06,0.9999954926570354,2.158811867047916e-06,1,5,6,0,0,0.0,0.0,0.0279860069965017,0.099502487562189,0.0783127393884419,0.0816925453052916,0.0800026423468667,0.7837199646964899,0.9469456664417616,0.8653328155691258,0.0458838684304411,0.0912293095901695,0.0685565890103053,577.0,84.0,0,0.07287203549931903,0.48202243777677106,0.6472741408436656,0.4444444444444444,3.0709571266266056e-05,9.138945554070429e-06,0.37478275310860953,0.4168181393470638
kepler,406,PC,1,1,TP,0.9877852201461792,0.9877852201461792,0.0035080497618764,3,3,6,1,3,0.3333333333333333,1.0,0.0579710144927536,0.099502487562189,0.1358211405380587,0.0124815195179899,0.0741513300280243,0.7702987869970738,0.7683716967666834,0.7693352418818786,0.4021167582717458,0.7829238284113658,0.5925202933415559,985.0,1.0,0,0.7081798614416547,0.43674485628477594,0.2737968216139218,0.4444444444444444,0.049902775602116825,0.02476629999418095,0.6382984347746281,0.25357922274963085
kepler,407,PC,1,1,TP,0.6151972413063049,0.6151972413063049,0.0267740674316883,2,4,6,1,4,0.5,1.0,0.0314842578710644,0.0945273631840796,0.0417334833465651,0.0641351214710361,0.0529343024088006,0.7861018010873411,0.9438583841587248,0.8649800926230329,0.3966037364044723,0.3501132325677877,0.37335848448613,544.0,2.0,0,0.442445400900652,0.272567036899916,0.6459018767824221,0.4444444444444444,0.3808669687412957,0.7802138617680804,0.5198830106934673,0.5135914646225844
kepler,408,no-PC,0,0,TN,5.142431291460525e-06,0.9999948575687084,3.445439688221086e-06,1,4,5,0,0,0.0,0.0,0.025487256371814,0.0945273631840796,0.0651834647701117,0.0822313321438537,0.0737073984569827,0.8105364537659049,0.9336852240200448,0.8721108388929748,0.1056999477476539,0.1034287838790669,0.1045643658133604,516.0,39.0,0,0.11653159093925758,0.43330970417027,0.6736439529486574,0.3333333333333333,4.901213360195608e-05,1.0426630491149318e-05,0.4190611501217492,0.3873024730461827
kepler,409,no-PC,0,0,TN,5.1134556997567415e-06,0.9999948865443002,2.9762884423689684e-06,2,2,4,0,1,0.0,0.5,0.041479260369815,0.0497512437810945,0.1260268078354763,0.0537143636852066,0.0898705857603414,0.8137852244202881,0.8833528942017426,0.8485690593110153,0.1046292821798411,0.4013615058738767,0.2529953940268589,961.0,0.0,0,0.29650473231755237,0.55838079769942,0.5820549638684495,0.2222222222222222,4.2338354455593817e-05,1.0367880500729315e-05,0.4834616871318652,0.34436765961791593
kepler,410,no-PC,0,0,TN,3.1982135624275543e-06,0.9999968017864376,1.7687287936496432e-06,1,5,6,1,0,1.0,0.0,0.0219890054972513,0.0746268656716417,0.0262976652191665,0.0892867098157976,0.057792187517482,0.6896994831582338,0.939931128896466,0.8148153060273499,0.8276745397567429,0.0912348510899569,0.4594546954233499,23.0,34.0,0,0.5468373580920569,0.31015745711706594,0.45073642313745355,0.4444444444444444,2.5160554177190905e-05,6.4845963235074295e-06,0.5853747583482732,0.27642210195956796
kepler,411,PC,1,1,TP,0.9617592692375184,0.9617592692375184,0.0040016039274632,2,6,8,0,5,0.0,0.8333333333333334,0.0314842578710644,0.1044776119402985,0.0534811447242034,0.0463602972440331,0.0499207209841183,0.7725391957056027,0.896890836743052,0.8347150162243273,0.1471950509972029,0.4226131337634421,0.2849040923803225,985.0,15.0,0,0.3351941407861452,0.24924787854642552,0.5281559883655199,0.6666666666666666,0.05692369162230296,0.07753569212007325,0.47278090180188326,0.3738892960891405
kepler,412,no-PC,0,0,TN,1.6515697325303336e-06,0.9999983484302676,1.2213574791530846e-06,5,2,7,2,1,0.4,0.5,0.0949525237381309,0.0796019900497512,0.0811649777145895,0.060861124766452,0.0710130512405207,0.8906975168881011,0.8771549764229335,0.8839262466555173,0.2506962646465685,0.4051609988033338,0.3279286317249511,141.0,1.0,0,0.3873615453740134,0.41246078703620337,0.7196116440815314,0.5555555555555556,1.7374077435838462e-05,3.3486703767003403e-06,0.42493338967518074,0.3833811940078482
kepler,413,PC,1,1,TP,0.9530481696128844,0.9530481696128844,0.0064685200341045,1,4,5,0,4,0.0,1.0,0.0209895052473763,0.099502487562189,0.0944762668158911,0.0096597634956739,0.0520680151557825,0.8056171698406702,0.768299598598921,0.7869583842197956,0.1840481904991844,0.7360541829098743,0.4600511867045294,475.0,2.0,0,0.5475606058588529,0.26586368736793214,0.34235942902119415,0.3333333333333333,0.09201611312578853,0.0951980412712451,0.6515010390340983,0.26353499971010674
kepler,414,no-PC,0,0,TN,1.2475672519940416e-05,0.99998752432748,5.444844646262936e-06,3,5,8,0,1,0.0,0.2,0.0494752623688155,0.0845771144278607,0.1397727260114153,0.0820612200235503,0.1109169730174828,0.8022908771482639,0.956707206406674,0.8794990417774688,0.1477969676982493,0.1600001047365855,0.1538985362174174,815.0,39.0,0,0.176349445277228,0.7212381982655602,0.7023876607450229,0.6666666666666666,7.745410670143516e-05,2.5295277684771798e-05,0.2715142298999945,0.48567430496406794
kepler,415,no-PC,0,0,TN,0.0236104056239128,0.9763895943760872,0.0037149346899241,1,3,4,1,2,1.0,0.6666666666666666,0.024487756121939,0.0597014925373134,0.0473794444840057,0.0543686703494821,0.0508740574167439,0.7498989980491426,0.8875387390474806,0.8187188685483116,0.7357815344485846,0.4122489824691512,0.5740152584588679,112.0,0.0,0,0.6857424418587227,0.25662481651613434,0.465923182654149,0.2222222222222222,0.05284575898052314,0.0478717091641413,0.6852430551165543,0.22662420794640792
kepler,416,no-PC,0,0,TN,2.8492695491877384e-06,0.9999971507304508,1.374974999635015e-06,1,4,5,0,0,0.0,0.0,0.032983508245877,0.0895522388059701,0.1381352691171765,0.0892856955808137,0.1137104823489951,0.7879875380817885,0.934675921506993,0.8613317297943908,0.17151998830445,0.0882868857601169,0.1299034370322835,964.0,89.0,0,0.14725530350640667,0.7428544339942353,0.6317079683690918,0.3333333333333333,1.9559320284008035e-05,5.777088516040274e-06,0.3598398919524366,0.4267776280998423
kepler,417,no-PC,0,0,TN,4.2557882551363946e-08,0.9999999574421174,2.582775238124668e-08,2,2,4,1,0,0.5,0.0,0.0429785107446276,0.099502487562189,0.0478040657400865,0.085020796961995,0.0664124313510408,0.8128534546619355,0.931402657908896,0.8721280562854158,0.5043053583948123,0.0705177696015599,0.2874115639981861,87.0,78.0,0,0.3382344589016724,0.37686109065889056,0.6737109369913369,0.2222222222222222,3.6740542989635935e-07,8.628901208190874e-08,0.5163600522573056,0.32242670744420326
kepler,418,PC,1,1,TP,0.9156196117401124,0.9156196117401124,0.0101419268175959,3,4,7,2,4,0.6666666666666666,1.0,0.0609695152423788,0.099502487562189,0.0546485980208316,0.0218015398048897,0.0382250689128606,0.8296498072293559,0.8133543312424396,0.8215020692358977,0.563418733493175,0.6344889638068689,0.5989538486500219,52.0,0.0,0,0.7159805697775842,0.1587466694325089,0.4767511889438138,0.5555555555555556,0.14427112854889196,0.1710869974145421,0.6312317889614265,0.29840516168628806
kepler,419,no-PC,0,0,TN,0.0224441867321729,0.977555813267827,0.0052909515798091,2,2,4,0,2,0.0,1.0,0.0409795102448775,0.0497512437810945,0.2266796129752402,0.0145570966687954,0.1206183548220178,0.6605625099912373,0.778993063137145,0.7197777865641912,0.0353540325489007,0.7248127067539796,0.3800833696514402,984.0,1.0,0,0.4505993477079752,0.7963077008496734,0.08099418245350641,0.2222222222222222,0.07526494415166224,0.04550712074933859,0.5877688105456432,0.29494947045307124
kepler,420,no-PC,0,0,TN,0.0002751518622972,0.9997248481377028,7.88856195867993e-05,1,5,6,1,0,1.0,0.0,0.0369815092453773,0.0945273631840796,0.044877214317224,0.0897358810365697,0.0673065476768969,0.7793552172690751,0.945263793159576,0.8623095052143256,0.7315181731431185,0.1277991317558235,0.429658652449471,29.0,29.0,0,0.5107095516677935,0.3837797821594122,0.6355119909982024,0.4444444444444444,0.0011221652028014133,0.0005578891840182134,0.5117433335164336,0.32578445338684753
kepler,421,no-PC,0,0,TN,1.4333578235437017e-07,0.9999998566642176,8.724008182525722e-08,1,4,5,0,0,0.0,0.0,0.0354822588705647,0.1044776119402985,0.0425040846341024,0.1097001232447244,0.0761021039394134,0.83316251551179,0.9188700845630808,0.8760163000374354,0.1137323577724532,0.0926809578175549,0.103206657795004,464.0,77.0,0,0.11488536521355126,0.4518399870746586,0.688838099035527,0.3333333333333333,1.2410092563735836e-06,2.906230835243868e-07,0.41021848644250813,0.3931879309770512
kepler,422,PC,1,1,TP,0.9724149703979492,0.9724149703979492,0.003456963924691,3,2,5,1,2,0.3333333333333333,1.0,0.0444777611194402,0.1044776119402985,0.0574510212687428,0.0189131784771954,0.0381820998729691,0.8263467089245069,0.7965449919872845,0.8114458504558957,0.2226464085092593,0.7404155180624913,0.4815309632858753,256.0,2.0,0,0.5736049101662268,0.15841417407090336,0.43762759980208205,0.3333333333333333,0.049176068387979215,0.05593053060707044,0.6610574507399771,0.2434794660058569
kepler,423,no-PC,0,0,TN,1.7642238390180864e-06,0.999998235776161,8.613898216935922e-07,1,5,6,0,0,0.0,0.0,0.0234882558720639,0.0845771144278607,0.0097106304265455,0.0952901004891866,0.052500365457866,0.7246721675407628,0.9460544596031092,0.835363313571936,0.027670139245885,0.0895071142280128,0.0585886267369489,252.0,79.0,0,0.06078584634420589,0.26920922337233183,0.5306781808142321,0.4444444444444444,1.2253458729274728e-05,3.577084268149148e-06,0.4541134994282994,0.36392697213830005
kepler,424,no-PC,0,0,TN,3.565549278050639e-08,0.9999999643445072,2.4185188962633223e-08,2,2,4,0,0,0.0,0.0,0.0584707646176911,0.0945273631840796,0.1116527394336945,0.0794626326097493,0.0955576860217219,0.8244833586006481,0.8855296103720529,0.8550064844863505,0.1420054604925869,0.0971065381563893,0.1195559993244881,622.0,35.0,0,0.13470899905846104,0.6023877027331176,0.6070996832804114,0.2222222222222222,3.4403960579029826e-07,7.229394563064137e-08,0.4257498477056775,0.38283350425180696
kepler,425,no-PC,0,1,FP,0.7588712573051453,0.7588712573051453,0.0187966134399175,1,1,2,0,1,0.0,1.0,0.0224887556221889,0.0199004975124378,0.0745342765465671,0.0375202708067198,0.0560272736766434,0.7986826076942343,0.8872966992749379,0.8429896534845861,0.2193673203534684,0.4390270007678001,0.3291971605606343,761.0,3.0,1,0.38889964102850466,0.296500515579765,0.5603483576396461,0.0,0.26738593983633097,0.4889049864400489,0.6330126919522734,0.37070669307788107
kepler,426,no-PC,0,0,TN,1.006942693493329e-05,0.9999899305730652,5.0045468924508896e-06,3,3,6,1,0,0.3333333333333333,0.0,0.0609695152423788,0.099502487562189,0.0272806967360806,0.0952563536324283,0.0612685251842545,0.8662479392040698,0.9330895481808762,0.8996687436924731,0.3474710731046114,0.1061274274695118,0.2267992502870616,518.0,75.0,0,0.2647418163181608,0.33705743329747323,0.7808576252612149,0.4444444444444444,7.119077479395213e-05,2.0416450498638094e-05,0.42559557832875705,0.3829515489850441
kepler,427,no-PC,0,0,TN,0.0105557218194007,0.9894442781805992,0.0014742617495357,4,2,6,2,1,0.5,0.5,0.0834582708645677,0.0696517412935323,0.0974661008641322,0.058950086287124,0.0782080935756281,0.8304642646303616,0.8842145856778998,0.8573394251541306,0.4424890212001614,0.3635320279499991,0.4030105245750802,930.0,0.0,0,0.4783986033227732,0.4681361805059934,0.6161759587846569,0.4444444444444444,0.020971696030478364,0.021402446573986104,0.4874105048969196,0.3487886871694643
kepler,428,no-PC,0,0,TN,2.692789894354064e-05,0.9999730721010563,9.431161743123084e-06,2,3,5,1,0,0.5,0.0,0.0689655172413793,0.0646766169154228,0.0962217249747967,0.0900048303143041,0.0931132776445504,0.7726487450211378,0.9489535123556772,0.8608011286884074,0.5446576898288922,0.1107383406303084,0.3276980152296003,2.0,36.0,0,0.3870819220659929,0.5834728177524106,0.6296436716266699,0.3333333333333333,0.00013416033981287505,5.459815333821647e-05,0.4601580248383948,0.3599261098565954
kepler,429,no-PC,0,0,TN,1.5263125533238053e-05,0.9999847368744668,7.373369044216815e-06,2,1,3,0,1,0.0,1.0,0.0359820089955022,0.0348258706467661,0.1539228133480115,0.0238244887684933,0.0888736510582524,0.8516612597337604,0.777001188562933,0.8143312241483467,0.0975294596739224,0.7382521797757969,0.4178908197248597,915.0,1.0,0,0.49644101328903706,0.550666495376046,0.44885310884612767,0.1111111111111111,0.00010488778832139701,3.0947028954170984e-05,0.5964525744889381,0.2690542561435872
kepler,430,PC,1,1,TP,0.9912339448928832,0.9912339448928832,0.0013506931718438,1,3,4,0,3,0.0,1.0,0.0184907546226886,0.099502487562189,0.0353507324307513,0.016494807747664,0.0259227700892077,0.8012212974029028,0.8017578935536125,0.8014895954782577,0.126821875558713,0.7097299688389073,0.4182759221988101,210.0,3.0,0,0.49690795138697785,0.06355121460554479,0.398892918540966,0.2222222222222222,0.01921390596973153,0.01777377514343551,0.7030603990045612,0.2041243475158204
kepler,431,no-PC,0,0,TN,1.0394947821623646e-05,0.9999896050521784,4.249060566507978e-06,3,4,7,1,0,0.3333333333333333,0.0,0.0554722638680659,0.1044776119402985,0.0841384133177382,0.0844444940239212,0.0842914536708297,0.7759070972190986,0.9442647552100252,0.8600859262145619,0.2913431634116397,0.0952437564556586,0.1932934599336492,980.0,47.0,0,0.22411592820807757,0.5152093527187757,0.6268611856493833,0.5555555555555556,6.044381646864282e-05,2.1076466318274254e-05,0.38162245857109073,0.41226528099973736
kepler,432,PC,1,1,TP,0.957337498664856,0.957337498664856,0.0076981801539659,1,5,6,1,5,1.0,1.0,0.0474762618690654,0.1044776119402985,0.0584095411484942,0.0318687086663944,0.0451391249074443,0.8154431398783333,0.8577065144731878,0.8365748271757605,0.6095325852049045,0.5295419400871081,0.5695372626460062,26.0,1.0,0,0.6803128562577906,0.2122477845117522,0.5353915588256476,0.4444444444444444,0.10950829744289278,0.08650113380781228,0.6220572671189866,0.28463006046245976
kepler,433,no-PC,0,0,TN,1.6093441445264034e-05,0.9999839065585548,6.1515142988355365e-06,3,4,7,1,0,0.3333333333333333,0.0,0.0474762618690654,0.0945273631840796,0.041003026717622,0.0947177455725823,0.0678603861451021,0.7988071204089869,0.93237891948063,0.8655930199448085,0.3152634316689819,0.0917029704402441,0.203483201054613,390.0,84.0,0,0.23647102499238098,0.38806539622530506,0.6482864626029473,0.5555555555555556,8.750663716448476e-05,3.263055114699998e-05,0.41114090265214326,0.39259275442995634
kepler,434,no-PC,0,0,TN,3.941179238609038e-05,0.999960588207614,3.970976831624285e-05,4,1,5,0,1,0.0,1.0,0.0644677661169415,0.0348258706467661,0.1130556126428267,0.0223061045270471,0.0676808585849369,0.9253193101887676,0.7792167078804548,0.8522680090346113,0.0822299642185638,0.6954193012249023,0.388824632721733,980.0,1.0,0,0.46119815978459744,0.3866762080752787,0.5964456799425344,0.3333333333333333,0.0005648801448121566,7.991009950410371e-05,0.5361857346083627,0.30931697530181085
kepler,435,no-PC,0,0,TN,5.35627151521112e-08,0.9999999464372848,3.5021880506747045e-08,3,3,6,2,0,0.6666666666666666,0.0,0.0689655172413793,0.1044776119402985,0.0587141182390743,0.064965692921375,0.0618399055802247,0.8656352751699198,0.9111663701315348,0.8884008226507273,0.2578249727178641,0.105870817025676,0.18184789487177,426.0,32.0,0,0.21023814049866976,0.3414787871804578,0.7370199241368719,0.4444444444444444,4.981939146237099e-07,1.0860206142357127e-07,0.42182374618422386,0.38545093700984684
kepler,436,no-PC,0,0,TN,1.3151629900676198e-05,0.9999868483700992,9.152186976280063e-06,4,1,5,0,1,0.0,1.0,0.0789605197401299,0.0298507462686567,0.0893671134173807,0.0089277707798177,0.0491474420985992,0.9433457175491036,0.7396132584419229,0.8414794879955132,0.1049234135595849,0.7321051909602928,0.4185143022599389,761.0,1.0,0,0.497196988045685,0.24326422977717693,0.5544730783300905,0.3333333333333333,0.00013019186270068787,2.666582741836741e-05,0.5915315866512711,0.27233841851417245
kepler,437,no-PC,0,0,TN,1.476730358263012e-05,0.9999852326964174,5.2994428187957965e-06,2,6,8,0,0,0.0,0.0,0.0349825087456271,0.099502487562189,0.1900860886295748,0.1037977465895031,0.1469419176095389,0.8049511924776093,0.9326253789477706,0.86878828571269,0.0702825514332033,0.1084219386639324,0.0893522450485679,984.0,73.0,0,0.09808684125304123,1.0,0.6607176027597058,0.6666666666666666,7.53857338844118e-05,2.994171610208426e-05,0.1926756429566672,0.5382337926038862
kepler,438,PC,1,1,TP,0.9611335396766664,0.9611335396766664,0.0039644534699618,4,4,8,2,3,0.5,0.75,0.0874562718640679,0.0696517412935323,0.0623442014379989,0.0335742152985604,0.0479592083682797,0.82017604295449,0.8532931881498533,0.8367346155521717,0.3754802228395136,0.533350580525875,0.4544154016826943,703.0,1.0,0,0.5407271967885238,0.2340696514288583,0.5360132134380917,0.6666666666666666,0.056395218233938955,0.07880440152005817,0.5259944163137268,0.33853699241651497
kepler,439,no-PC,0,0,TN,5.8706973504740745e-06,0.9999941293026496,2.928084086306626e-06,2,5,7,0,0,0.0,0.0,0.0609695152423788,0.0845771144278607,0.1562090485427043,0.0884179184375976,0.1223134834901509,0.8063176734599681,0.9581133591480062,0.8822155163039871,0.2078913862014083,0.0903530136123578,0.149122199906883,953.0,31.0,0,0.1705581207783527,0.8094246432086822,0.7129560697677887,0.5555555555555556,4.165263694104609e-05,1.1903239640348875e-05,0.27315546306158156,0.4845719506050425
kepler,440,no-PC,0,0,TN,2.6739371605799533e-07,0.999999732606284,1.7814464570165e-07,3,4,7,0,0,0.0,0.0,0.0779610194902548,0.099502487562189,0.081040087203187,0.0817058181661997,0.0813729526846934,0.7686902495476517,0.949175189404822,0.8589327194762368,0.0205225770527132,0.0865924447694694,0.0535575109110913,354.0,39.0,0,0.0546856007909968,0.4926259288586736,0.6223746497443144,0.5555555555555556,2.5341465720499423e-06,5.421590126841345e-07,0.3460323666581133,0.4359789349455219
kepler,441,PC,1,1,TP,0.9529834985733032,0.9529834985733032,0.0045465198345482,4,6,10,0,3,0.0,0.5,0.0534732633683158,0.099502487562189,0.1286426463331138,0.0357919950663743,0.0822173206997441,0.8287466643230721,0.877148877031611,0.8529477706773416,0.1299118474930415,0.3654002712473307,0.2476560593701861,985.0,69.0,0,0.29003077035287994,0.499159666852385,0.5990902838245995,0.8888888888888888,0.06467523965585815,0.09532916621875714,0.32572298269675165,0.47618541251460145
kepler,442,no-PC,0,0,TN,4.186057412880473e-05,0.9999581394258712,1.3167406905267852e-05,1,5,6,1,0,1.0,0.0,0.0199900049975012,0.0696517412935323,0.0566627996724782,0.0900138707918762,0.0733383352321772,0.7743674903900771,0.9313650339524624,0.8528662621712697,0.5991470963220559,0.0767455881542533,0.3379463422381546,17.0,59.0,0,0.3995080544441139,0.4304538849409633,0.5987731760355909,0.4444444444444444,0.00018730924492455078,8.487517165348967e-05,0.48145913725577877,0.3457392725655772
kepler,443,no-PC,0,0,TN,1.7412257875548676e-05,0.9999825877421245,6.397396191459848e-06,3,5,8,1,0,0.3333333333333333,0.0,0.0524737631184407,0.099502487562189,0.0410599384415755,0.1012080307161578,0.0711339845788667,0.8466810843003643,0.9307545600459212,0.8887178221731427,0.3533664998064815,0.0872426048046107,0.2203045523055461,0.0,87.0,0,0.25686697227709315,0.4133965718283478,0.738253206680184,0.6666666666666666,9.100436089850948e-05,3.5304541488481007e-05,0.3596376317754737,0.4269292969667487
kepler,444,no-PC,0,0,TN,5.843402323080227e-05,0.9999415659767692,1.944764517247677e-05,3,2,5,1,0,0.3333333333333333,0.0,0.0814592703648176,0.1044776119402985,0.0269999623653048,0.0683731526177644,0.0476865574915346,0.8026414712099201,0.924158049594228,0.863399760402074,0.0887439119987039,0.1381746523131543,0.1134592821559291,454.0,76.0,0,0.1273167081464672,0.2319598730376183,0.6397536147096847,0.3333333333333333,0.0002766470087106383,0.0001184789710924101,0.4805674717664577,0.346354206485662
kepler,445,no-PC,0,0,TN,2.263305304950336e-06,0.999997736694695,1.0852538707695205e-06,1,6,7,0,0,0.0,0.0,0.0184907546226886,0.0895522388059701,0.0574886425232095,0.08798011631356,0.0727343794183847,0.7525566108883293,0.9386001260779318,0.8455783684831305,0.0090952701844217,0.0757352218912569,0.0424152460378393,602.0,23.0,0,0.04117556562217874,0.42578046176912276,0.5704197198706963,0.5555555555555556,1.5437973820201467e-05,4.589006010066366e-06,0.372354957106701,0.41843336642550427
kepler,446,no-PC,0,0,TN,4.08165838905461e-08,0.999999959183416,2.5138989556694472e-08,5,3,8,1,0,0.2,0.0,0.0994502748625687,0.1044776119402985,0.068256943663771,0.0784008543599253,0.0733288990118482,0.8711355219798583,0.9190639676510728,0.8950997448154656,0.3555085469413126,0.0724152655766226,0.2139619062589676,782.0,35.0,0,0.2491764917394831,0.4303808672636217,0.7630819942050818,0.6666666666666666,3.5760762798082313e-07,8.275841040265056e-08,0.34726174090102824,0.4351589127936542
kepler,447,no-PC,0,0,TN,5.9402896113169845e-06,0.9999940597103888,3.012211891473271e-06,1,4,5,0,0,0.0,0.0,0.025487256371814,0.1044776119402985,0.0591080794928131,0.0737885891816048,0.066448334337209,0.8211945677693399,0.9437495616421748,0.8824720647057573,0.2674368261475981,0.0971978481904769,0.1823173371690375,540.0,31.0,0,0.2108073409276633,0.37713890874369893,0.7139541680078336,0.3333333333333333,4.2849373380977364e-05,1.2044342699915656e-05,0.4465952327106994,0.3689456604788806
kepler,448,PC,1,1,TP,0.5348482728004456,0.5348482728004456,0.0318158753216266,2,3,5,0,3,0.0,1.0,0.0369815092453773,0.0597014925373134,0.1848171520891221,0.0123749114750791,0.0985960317821006,0.7966903944181325,0.7719301285402868,0.7843102614792097,0.1237341575764769,0.7260910936789949,0.4249126256277359,985.0,1.0,0,0.5049549775302035,0.6258984880527466,0.3320569417378439,0.3333333333333333,0.45258778937925526,0.9431268804269186,0.5534165536015699,0.5303414092333156
kepler,449,PC,1,1,TP,0.5828409790992737,0.5828409790992737,0.0685483366250991,2,3,5,2,3,1.0,1.0,0.0469765117441279,0.0547263681592039,0.0272586141208749,0.0112902567023403,0.0192744354116076,0.7689952438790035,0.7310353632684748,0.7500153035737391,0.8628886731351033,0.8035033295192886,0.833196001327196,86.0,1.0,0,1.0,0.012106256833977992,0.19863285142321976,0.3333333333333333,0.9751150903489435,0.8458183921894005,0.8639818896023672,0.39416765402147913
kepler,450,no-PC,0,0,TN,2.135684189852327e-05,0.9999786431581016,6.535815828101477e-06,2,2,4,0,0,0.0,0.0,0.0484757621189405,0.0895522388059701,0.0490343103438131,0.0928925889509429,0.070963449647378,0.8206923964692249,0.928936344010636,0.8748143702399305,0.1161750572475351,0.1400626449614833,0.1281188511045092,618.0,91.0,0,0.14509148682099596,0.4120769688338457,0.6841620066986838,0.2222222222222222,9.297341052298204e-05,4.3302454871417164e-05,0.456657572266561,0.3622509977998583
kepler,451,no-PC,0,1,FP,0.9120699167251588,0.9120699167251588,0.0126290647312998,3,4,7,1,2,0.3333333333333333,0.5,0.0524737631184407,0.1044776119402985,0.0727319172240495,0.0555838299650313,0.0641578735945404,0.8239793642035532,0.9135579712844704,0.8687686677440118,0.2611114548352649,0.306738876659568,0.2839251657474164,0.0,1.0,1,0.33400718881644265,0.3594152738940537,0.6606412793062141,0.5555555555555556,0.1796512096834013,0.17828424637688756,0.43959877001515485,0.43325672933327813
kepler,452,no-PC,0,0,TN,1.919335801403577e-08,0.999999980806642,1.419412942738063e-08,2,3,5,1,0,0.5,0.0,0.0464767616191904,0.1044776119402985,0.0393790161578891,0.0813669904583871,0.0603730033081381,0.8341649232337293,0.9306179548228456,0.8823914390282874,0.4197348711703388,0.0735800576154383,0.2466574643928885,516.0,43.0,0,0.2888199704467422,0.33012786561858604,0.7136404948520865,0.3333333333333333,2.0191459735016203e-07,3.891584360586223e-08,0.47792956916068413,0.3480469940312841
kepler,453,no-PC,0,0,TN,5.6114806135099116e-09,0.9999999943885194,6.66808830374066e-09,4,2,6,0,0,0.0,0.0,0.0854572713643178,0.0845771144278607,0.1571218994360218,0.075344444860335,0.1162331721481784,0.7921336874916601,0.8874824865590455,0.8398080870253528,3.7212976989280136e-08,0.0817253632549036,0.0408627002339403,875.0,25.0,0,0.03929309839935866,0.7623750623144382,0.547970514466058,0.4444444444444444,9.485501528641643e-08,1.1377660010978035e-08,0.3211257692936045,0.4525828381763763
kepler,454,PC,1,1,TP,0.9868753552436828,0.9868753552436828,0.0027990953531116,3,5,8,0,5,0.0,1.0,0.0484757621189405,0.099502487562189,0.1017306956641535,0.0102792009193872,0.0560049482917704,0.7792984033609494,0.7658540711341362,0.7725762372475428,0.2210045546399588,0.6813788725133458,0.4511917135766523,941.0,1.0,0,0.5368184636735465,0.29632776126793775,0.28640587217959323,0.6666666666666666,0.0398177439822125,0.026611113195816723,0.5718545408898372,0.29650178226978
kepler,455,no-PC,0,0,TN,0.0003429390199016,0.9996570609800984,0.0001111742094508,3,4,7,1,2,0.3333333333333333,0.5,0.0549725137431284,0.099502487562189,0.1391167278788844,0.0609281084536882,0.1000224181662863,0.7839896370243227,0.8785771611756619,0.8312833990999923,0.2577542316449764,0.28215560350868,0.2699549175768282,985.0,79.0,0,0.31706821399859875,0.6369358967962638,0.5148053263123831,0.5555555555555556,0.0015814774599998865,0.0006953322735436671,0.40244285883359904,0.39875089573319117
kepler,456,no-PC,0,0,TN,0.0807965695858001,0.9192034304141998,0.0125064402818679,4,2,6,1,2,0.25,1.0,0.0834582708645677,0.0796019900497512,0.0857345595227665,0.0211607762840254,0.0534476679033959,0.9485178894665534,0.8015400769720639,0.8750289832193086,0.1832515692424736,0.7185821100311544,0.4509168396368139,92.0,3.0,0,0.5364851780591358,0.27653947021916764,0.684996955720116,0.4444444444444444,0.17790685005377613,0.16382056040385518,0.532626076918852,0.36853718379703726
kepler,457,PC,1,1,TP,0.9168157577514648,0.9168157577514648,0.0086751338094472,2,3,5,0,2,0.0,0.6666666666666666,0.0279860069965017,0.0696517412935323,0.0815751853640113,0.0485591508453429,0.0650671681046771,0.8325499825796319,0.8999550990303649,0.8662525408049984,0.1635965184692438,0.4414177546605873,0.3025071365649155,826.0,0.0,0,0.3565378934896923,0.3664514145133744,0.6508523199822418,0.3333333333333333,0.1234056769991834,0.16866172972175347,0.5014752064151857,0.3810277635100323
kepler,458,no-PC,0,0,TN,0.000218197950744,0.999781802049256,6.267801654757932e-05,2,4,6,1,0,0.5,0.0,0.0324837581209395,0.1044776119402985,0.0344185676938013,0.0842932250671202,0.0593558963804607,0.8331278892642007,0.9315204811797184,0.8823241852219595,0.5602403246345381,0.0943915111945878,0.327315917914563,22.0,27.0,0,0.38661862773375555,0.3222574701765774,0.7133788447881259,0.4444444444444444,0.000891608502521949,0.0004424112403917001,0.4766344670811519,0.3491326919030509
kepler,459,no-PC,0,0,TN,0.0046678688377141,0.9953321311622858,0.0013136097695678,3,3,6,1,2,0.3333333333333333,0.6666666666666666,0.0434782608695652,0.0895522388059701,0.0329225880809726,0.0472246173184119,0.0400736026996922,0.7837918330248902,0.8763077971264902,0.8300498150756902,0.231575291099271,0.4121096258981397,0.3218424584987054,467.0,3.0,0,0.37998203902898964,0.17305066392353144,0.5100060836154587,0.4444444444444444,0.018686386456623932,0.009464422720001527,0.5631202117613887,0.29594499368851174
