dataset,index,raw_label,y_true,probability,calibrated_probability,threshold,calibrated_threshold,pred_label,target_confidence,calibrated_target_confidence,mc_mean,mc_std,mc_p05,mc_p95,mc_mean_calibrated,mc_std_calibrated,mc_p05_calibrated,mc_p95_calibrated,outcome
kepler,447,no-PC,0,5.9402896e-06,0.00013142271,0.5000000000000001,0.5,0,0.99999404,0.9998686,6.746739e-06,3.012212e-06,3.0335295e-06,1.2096663e-05,0.0001419299,4.6304078e-05,7.978631e-05,0.00022284589,TN
kepler,448,PC,1,0.5348483,0.5258992,0.5000000000000001,0.5,1,0.5348483,0.5258992,0.53373826,0.031815875,0.4928627,0.59484476,0.5251311,0.023767099,0.49469927,0.57082134,TP
kepler,449,PC,1,0.582841,0.56177765,0.5000000000000001,0.5,1,0.582841,0.56177765,0.58917737,0.06854834,0.47937536,0.6918304,0.56710887,0.05194278,0.48467886,0.64578956,TP
kepler,450,no-PC,0,2.1356842e-05,0.00033986155,0.5000000000000001,0.5,0,0.99997866,0.99966013,2.2041642e-05,6.535816e-06,1.2719765e-05,3.2814096e-05,0.00034513953,7.509612e-05,0.00023131286,0.00046747926,TN
kepler,451,no-PC,0,0.9120699,0.850332,0.5000000000000001,0.5,1,0.9120699,0.850332,0.9097699,0.012629065,0.88893604,0.9300987,0.8479793,0.014780677,0.8241425,0.8723792,FP
kepler,452,no-PC,0,1.9193358e-08,1.8578837e-06,0.5000000000000001,0.5,0,1.0,0.99999815,2.134291e-08,1.4194129e-08,7.9097235e-09,5.1311613e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,453,no-PC,0,5.6114806e-09,7.453926e-07,0.5000000000000001,0.5,0,1.0,0.9999992,7.582561e-09,6.6680883e-09,2.3144977e-09,2.2071019e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,454,PC,1,0.98687536,0.9611463,0.5000000000000001,0.5,1,0.98687536,0.9611463,0.985936,0.0027990954,0.9805244,0.98942983,0.95931786,0.0057437713,0.9483593,0.9667863,TP
kepler,455,no-PC,0,0.00034293902,0.0026656433,0.5000000000000001,0.5,0,0.99965703,0.99733436,0.00037020707,0.00011117421,0.00024243462,0.000554506,0.0027988327,0.00060649554,0.0020614346,0.0038049063,TN
kepler,456,no-PC,0,0.08079657,0.14114319,0.5000000000000001,0.5,0,0.9192034,0.8588568,0.08121845,0.01250644,0.061212707,0.102253094,0.14127001,0.015076057,0.11633227,0.16612013,TN
kepler,457,PC,1,0.91681576,0.8559765,0.5000000000000001,0.5,1,0.91681576,0.8559765,0.9158284,0.008675134,0.9006006,0.9296052,0.8549707,0.01034996,0.837093,0.8717516,TP
kepler,458,no-PC,0,0.00021819795,0.0019065983,0.5000000000000001,0.5,0,0.9997818,0.9980934,0.00022698304,6.267802e-05,0.00014354399,0.00033787775,0.0019494296,0.00039512673,0.00139762,0.002636422,TN
kepler,459,no-PC,0,0.004667869,0.018299539,0.5000000000000001,0.5,0,0.9953321,0.9817005,0.004933949,0.0013136098,0.003151923,0.0076314635,0.01892883,0.0036289915,0.013718751,0.026208032,TN
kepler,460,PC,1,0.98323494,0.9536366,0.5000000000000001,0.5,1,0.98323494,0.9536366,0.98218805,0.003448831,0.9756146,0.98656666,0.95175886,0.0066621224,0.93933064,0.96048784,TP
kepler,461,no-PC,0,9.398542e-05,0.0010208159,0.5000000000000001,0.5,0,0.999906,0.9989792,9.64945e-05,3.399322e-05,5.6558558e-05,0.00016076333,0.001029575,0.00026398644,0.00070026616,0.0015201375,TN
kepler,462,no-PC,0,1.3844995e-06,4.456197e-05,0.5000000000000001,0.5,0,0.9999986,0.9999554,1.4641668e-06,6.702073e-07,6.6038734e-07,2.373047e-06,4.714385e-05,1.34308375e-05,3.4997443e-05,6.648761e-05,TN
kepler,463,no-PC,0,3.8114264e-05,0.0005224491,0.5000000000000001,0.5,0,0.9999619,0.99947757,4.0830808e-05,1.5561347e-05,2.3099781e-05,7.034427e-05,0.00054306467,0.0001491321,0.0003602438,0.00082333304,TN
kepler,464,no-PC,0,3.1574705e-06,8.21968e-05,0.5000000000000001,0.5,0,0.99999684,0.9999178,3.3285419e-06,1.3664115e-06,1.870878e-06,6.2974505e-06,8.427007e-05,2.4929197e-05,5.5726774e-05,0.00013724602,TN
kepler,465,PC,1,0.9477094,0.89582306,0.5000000000000001,0.5,1,0.9477094,0.89582306,0.9467874,0.0056364406,0.9374344,0.9544341,0.89466894,0.007759239,0.88187677,0.9054357,TP
kepler,466,no-PC,0,4.6159825e-05,0.0006022597,0.5000000000000001,0.5,0,0.99995387,0.99939775,5.2208117e-05,2.0412333e-05,2.7530223e-05,8.800575e-05,0.0006515546,0.00018186685,0.00041036203,0.000972219,TN
kepler,467,no-PC,0,3.9699533e-10,1.0425842e-07,0.5000000000000001,0.5,0,1.0,0.9999999,4.7473514e-10,3.50272e-10,1.362525e-10,1.0846206e-09,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,468,no-PC,0,0.0022229988,0.010611276,0.5000000000000001,0.5,0,0.997777,0.9893887,0.0022892605,0.00053086237,0.0016657421,0.003351426,0.010789819,0.0018009112,0.008578287,0.014351467,TN
kepler,469,no-PC,0,1.5384624e-09,2.8511374e-07,0.5000000000000001,0.5,0,1.0,0.9999997,2.018311e-09,1.6531722e-09,6.5883815e-10,4.6813584e-09,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,470,no-PC,0,0.0021400698,0.010318277,0.5000000000000001,0.5,0,0.99785995,0.9896817,0.002147241,0.00041543593,0.0016465472,0.0030851243,0.010308396,0.0014332967,0.008505268,0.013504193,TN
kepler,471,no-PC,0,3.7959314e-06,9.424255e-05,0.5000000000000001,0.5,0,0.9999962,0.99990577,4.159571e-06,1.4781858e-06,2.2476122e-06,6.69893e-06,9.966461e-05,2.6400947e-05,6.3860214e-05,0.00014369054,TN
kepler,472,no-PC,0,1.4952364e-05,0.00026082576,0.5000000000000001,0.5,0,0.99998504,0.99973917,1.6160562e-05,9.515652e-06,6.9259518e-06,3.278269e-05,0.00026907012,0.000111228226,0.00014729158,0.0004671587,TN
kepler,473,no-PC,0,4.2768565e-07,1.8624942e-05,0.5000000000000001,0.5,0,0.9999996,0.9999814,4.832924e-07,2.6852655e-07,2.1487085e-07,9.273238e-07,3.5455298e-05,2.2529734e-06,3.4997443e-05,3.503238e-05,TN
kepler,474,no-PC,0,1.4702787e-08,1.5242454e-06,0.5000000000000001,0.5,0,1.0,0.99999845,1.7317163e-08,1.1634927e-08,6.3457497e-09,4.1055774e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,475,no-PC,0,7.661662e-06,0.00015875757,0.5000000000000001,0.5,0,0.9999923,0.9998412,7.967417e-06,3.0215417e-06,4.291866e-06,1.377686e-05,0.0001613388,4.487098e-05,0.00010323923,0.00024543385,TN
kepler,476,no-PC,0,1.5646054e-05,0.00026975755,0.5000000000000001,0.5,0,0.9999844,0.9997302,1.7875458e-05,8.826715e-06,8.697831e-06,3.5174933e-05,0.0002922562,0.000100964164,0.00017443245,0.0004922265,TN
kepler,477,no-PC,0,1.5891394e-05,0.00027289175,0.5000000000000001,0.5,0,0.9999841,0.99972713,1.6197951e-05,6.0269e-06,9.797911e-06,2.6887248e-05,0.0002736172,7.280766e-05,0.0001905658,0.00040322615,TN
kepler,478,no-PC,0,0.04499133,0.093722545,0.5000000000000001,0.5,0,0.9550087,0.9062775,0.04764836,0.008991141,0.03517346,0.06269032,0.09719985,0.012858394,0.078751735,0.11828615,TN
kepler,479,no-PC,0,0.0027475737,0.012401742,0.5000000000000001,0.5,0,0.9972524,0.98759824,0.0028673487,0.00077986665,0.001933816,0.004252124,0.012709715,0.0024877265,0.009575893,0.017090397,TN
kepler,480,no-PC,0,0.00016872272,0.0015756126,0.5000000000000001,0.5,0,0.99983126,0.9984244,0.00017224044,4.4455584e-05,0.00012067377,0.00024572818,0.0015905834,0.00029658477,0.0012288032,0.002082169,TN
kepler,481,no-PC,0,0.09151356,0.1538631,0.5000000000000001,0.5,0,0.9084864,0.8461369,0.0918679,0.018627297,0.06298813,0.12313374,0.15355092,0.021529887,0.11867931,0.18878864,TN
kepler,482,no-PC,0,0.0068273908,0.024164507,0.5000000000000001,0.5,0,0.9931726,0.9758355,0.0072229584,0.0014232678,0.005297309,0.010091742,0.025083618,0.0035327913,0.02007507,0.03211542,TN
kepler,483,no-PC,0,6.0560607e-05,0.0007367307,0.5000000000000001,0.5,0,0.99993944,0.9992633,6.1423976e-05,2.3041013e-05,3.6144622e-05,0.00010555691,0.0007355418,0.0001993285,0.00050227076,0.0011126547,TN
kepler,484,no-PC,0,0.14087586,0.20705795,0.5000000000000001,0.5,0,0.8591241,0.79294205,0.14132093,0.016196005,0.11866888,0.17209351,0.20720394,0.016195193,0.18405655,0.23746765,TN
kepler,485,PC,1,0.9884269,0.964529,0.5000000000000001,0.5,1,0.9884269,0.964529,0.9881232,0.0018520424,0.9852006,0.99084204,0.9639485,0.0040702843,0.9576239,0.9700715,TP
kepler,486,no-PC,0,1.9730178e-06,5.7970632e-05,0.5000000000000001,0.5,0,0.99999803,0.999942,2.195064e-06,9.658285e-07,1.0075636e-06,4.2437287e-06,6.185682e-05,1.9618175e-05,3.5208228e-05,0.00010237601,TN
kepler,487,no-PC,0,9.564974e-06,0.00018719137,0.5000000000000001,0.5,0,0.99999046,0.9998128,1.0474408e-05,4.3593527e-06,5.659636e-06,1.7611523e-05,0.00019728264,5.943339e-05,0.00012677726,0.0002945147,TN
kepler,488,no-PC,0,0.21430953,0.27591458,0.5000000000000001,0.5,0,0.7856905,0.72408545,0.20928544,0.024044098,0.17162445,0.2502446,0.2711004,0.021285249,0.23702466,0.30684176,TN
kepler,489,no-PC,0,5.286123e-06,0.00012051591,0.5000000000000001,0.5,0,0.9999947,0.9998795,5.600469e-06,2.7677713e-06,2.9424577e-06,1.0257201e-05,0.0001236077,4.176141e-05,7.80022e-05,0.0001971579,TN
kepler,490,no-PC,0,2.5465854e-07,1.2672895e-05,0.5000000000000001,0.5,0,0.99999976,0.9999873,3.0156357e-07,1.7703876e-07,1.1030416e-07,6.234401e-07,3.5019508e-05,1.7560158e-07,3.4997443e-05,3.4997443e-05,TN
kepler,491,no-PC,0,8.520738e-09,1.0164897e-06,0.5000000000000001,0.5,0,1.0,0.999999,9.521992e-09,5.791613e-09,3.4130174e-09,2.1742636e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,492,PC,1,0.89532745,0.83117896,0.5000000000000001,0.5,1,0.89532745,0.83117896,0.8851095,0.01995257,0.84782094,0.9150829,0.820603,0.021325577,0.78169984,0.8539037,TP
kepler,493,no-PC,0,7.4117675e-06,0.00015489625,0.5000000000000001,0.5,0,0.9999926,0.9998451,7.5530447e-06,3.1611355e-06,3.873926e-06,1.4277989e-05,0.0001547392,4.6864297e-05,9.5676434e-05,0.0002520255,TN
kepler,494,no-PC,0,8.160694e-06,0.00016637318,0.5000000000000001,0.5,0,0.99999183,0.99983364,1.0538546e-05,7.3326164e-06,3.5297996e-06,2.6766766e-05,0.00019370083,9.581391e-05,8.929031e-05,0.0004018841,TN
kepler,495,no-PC,0,0.007516612,0.025920214,0.5000000000000001,0.5,0,0.9924834,0.9740798,0.007697338,0.0010785974,0.0061243274,0.009676132,0.02632153,0.0026547525,0.022321247,0.031149961,TN
kepler,496,no-PC,0,1.5767382e-08,1.6054698e-06,0.5000000000000001,0.5,0,1.0,0.9999984,1.6077331e-08,7.773437e-09,7.3874586e-09,3.140442e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,497,no-PC,0,0.0143994475,0.04154606,0.5000000000000001,0.5,0,0.98560053,0.95845395,0.014118965,0.001495692,0.01188202,0.016551768,0.040911574,0.0031221034,0.036154654,0.04593778,TN
kepler,498,no-PC,0,0.00012251992,0.0012427233,0.5000000000000001,0.5,0,0.99987745,0.9987573,0.00013040048,5.754713e-05,7.0733804e-05,0.000232187,0.0012815025,0.00039847236,0.00082671404,0.0019964587,TN
kepler,499,PC,1,0.8676027,0.80157113,0.5000000000000001,0.5,1,0.8676027,0.80157113,0.8588339,0.024373349,0.8168044,0.893547,0.79334277,0.024470983,0.75216043,0.82920635,TP
kepler,500,no-PC,0,0.016506689,0.04584762,0.5000000000000001,0.5,0,0.9834933,0.9541524,0.016978288,0.002912177,0.013609001,0.022679245,0.046644326,0.005708059,0.03988536,0.057600733,TN
kepler,501,no-PC,0,1.1783564e-05,0.00021855086,0.5000000000000001,0.5,0,0.9999882,0.9997814,1.3327483e-05,7.685863e-06,6.188861e-06,2.7629336e-05,0.00023321413,9.562732e-05,0.00013547353,0.00041145683,TN
kepler,502,no-PC,0,9.6213025e-06,0.00018800938,0.5000000000000001,0.5,0,0.9999904,0.999812,1.0109218e-05,4.497428e-06,5.245419e-06,1.7482009e-05,0.0001919429,6.0662325e-05,0.00011982607,0.00029291844,TN
kepler,503,no-PC,0,8.780047e-05,0.0009705358,0.5000000000000001,0.5,0,0.9999122,0.99902946,8.979558e-05,2.9115858e-05,5.51222e-05,0.00014380226,0.0009776141,0.00023124527,0.0006870371,0.0013994895,TN
kepler,504,no-PC,0,0.00040872657,0.003035739,0.5000000000000001,0.5,0,0.9995913,0.9969643,0.0004367666,0.00012614482,0.00027698683,0.0006651117,0.0031643554,0.0006680157,0.00227541,0.0043532685,TN
kepler,505,PC,1,0.9736125,0.9358122,0.5000000000000001,0.5,1,0.9736125,0.9358122,0.9720163,0.0054941876,0.9629273,0.9781796,0.9333246,0.00902623,0.9182612,0.9439704,TP
kepler,506,no-PC,0,0.0029261962,0.0129896235,0.5000000000000001,0.5,0,0.9970738,0.98701036,0.0031366653,0.0007734357,0.0019143914,0.0046202596,0.013587551,0.0024630434,0.009504907,0.018162461,TN
kepler,507,no-PC,0,0.13518442,0.20128512,0.5000000000000001,0.5,0,0.8648156,0.7987149,0.1361375,0.018154934,0.106047384,0.17113823,0.20185196,0.018458543,0.17034645,0.23656513,TN
kepler,508,no-PC,0,7.981961e-06,0.00016365966,0.5000000000000001,0.5,0,0.999992,0.9998363,9.090727e-06,6.2874446e-06,3.6208003e-06,2.3698169e-05,0.00017408244,8.371679e-05,9.099418e-05,0.00036714922,TN
kepler,509,no-PC,0,0.26218462,0.31682807,0.5000000000000001,0.5,0,0.7378154,0.6831719,0.253793,0.024011074,0.22023767,0.29711482,0.30955392,0.020173518,0.28111616,0.3453631,TN
kepler,510,no-PC,0,2.1905414e-06,6.2652456e-05,0.5000000000000001,0.5,0,0.9999978,0.99993736,2.2298054e-06,1.1659215e-06,1.0033111e-06,4.2705083e-06,6.234863e-05,2.2578819e-05,3.508901e-05,0.0001028573,TN
kepler,511,PC,1,0.80295205,0.73949045,0.5000000000000001,0.5,1,0.80295205,0.73949045,0.80031484,0.013757376,0.77762944,0.8194198,0.73724014,0.012304608,0.71702224,0.75458413,TP
kepler,512,no-PC,0,4.8577745e-06,0.0001131858,0.5000000000000001,0.5,0,0.9999952,0.9998868,5.4378047e-06,2.8038667e-06,2.8515299e-06,8.784602e-06,0.00012083425,4.2033364e-05,7.6205484e-05,0.00017572573,TN
kepler,513,no-PC,0,5.967067e-07,2.3851091e-05,0.5000000000000001,0.5,0,0.9999994,0.99997616,7.3640314e-07,8.353815e-07,2.2047466e-07,1.7622806e-06,3.8669532e-05,1.3829099e-05,3.4997443e-05,5.329689e-05,TN
kepler,514,PC,1,0.97941923,0.9462719,0.5000000000000001,0.5,1,0.97941923,0.9462719,0.9788548,0.002654424,0.9739056,0.9824899,0.9453114,0.004907997,0.93632215,0.95216215,TP
kepler,515,no-PC,0,0.024785548,0.061379507,0.5000000000000001,0.5,0,0.9752145,0.9386205,0.025083749,0.0044359667,0.018844005,0.033327974,0.061700936,0.0077191913,0.05043189,0.07579699,TN
kepler,516,no-PC,0,5.364268e-15,2.52293e-11,0.5000000000000001,0.5,0,1.0,1.0,1.0759347e-14,2.0336092e-14,7.1481264e-16,4.1155762e-14,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,517,PC,1,0.9675982,0.9257052,0.5000000000000001,0.5,1,0.9675982,0.9257052,0.96754915,0.0038871232,0.9603523,0.97250736,0.92574114,0.0062735938,0.91428006,0.9339054,TP
kepler,518,no-PC,0,6.2238294e-05,0.0007518242,0.5000000000000001,0.5,0,0.9999378,0.99924815,6.887465e-05,2.5212217e-05,4.0034254e-05,0.00012028216,0.0008009839,0.00021352021,0.0005418582,0.0012258011,TN
kepler,519,no-PC,0,0.00017178452,0.0015967672,0.5000000000000001,0.5,0,0.9998282,0.99840325,0.00020473565,0.00012512047,8.9034496e-05,0.00040658322,0.0017693298,0.0007469083,0.0009806389,0.003023565,TN
kepler,520,no-PC,0,6.0179555e-05,0.00073328766,0.5000000000000001,0.5,0,0.9999398,0.9992667,5.914214e-05,2.1001175e-05,3.5585428e-05,0.000100014084,0.00071607553,0.00018345108,0.00049649144,0.0010690065,TN
kepler,521,PC,1,0.9688206,0.9277085,0.5000000000000001,0.5,1,0.9688206,0.9277085,0.9682584,0.0039213137,0.96144813,0.97337794,0.92690337,0.00632293,0.9159625,0.93540555,TP
kepler,522,no-PC,0,3.733349e-05,0.00051448366,0.5000000000000001,0.5,0,0.9999627,0.9994855,4.036346e-05,1.4652181e-05,2.3585511e-05,6.6634464e-05,0.00053887087,0.00014229612,0.00036585252,0.0007908858,TN
kepler,523,no-PC,0,5.8694155e-07,2.3560593e-05,0.5000000000000001,0.5,0,0.9999994,0.99997646,9.254878e-07,1.0274207e-06,1.9719204e-07,2.328067e-06,4.1215746e-05,1.7319568e-05,3.4997443e-05,6.553576e-05,TN
kepler,524,no-PC,0,6.2999943e-06,0.0001372872,0.5000000000000001,0.5,0,0.9999937,0.99986273,7.608172e-06,4.5914708e-06,2.8329305e-06,1.7178947e-05,0.00015302243,6.7720015e-05,7.5836106e-05,0.0002891417,TN
kepler,525,no-PC,0,8.379603e-07,3.0691597e-05,0.5000000000000001,0.5,0,0.99999917,0.9999693,1.0531043e-06,1.0401869e-06,2.7170245e-07,2.8571287e-06,4.273051e-05,1.805657e-05,3.4997443e-05,7.631654e-05,TN
kepler,526,no-PC,0,3.7311484e-06,9.304553e-05,0.5000000000000001,0.5,0,0.99999624,0.99990696,4.115146e-06,2.1453743e-06,2.1537485e-06,7.933277e-06,9.79869e-05,3.5903304e-05,6.186854e-05,0.00016291796,TN
kepler,527,no-PC,0,3.8776085e-05,0.0005291682,0.5000000000000001,0.5,0,0.9999612,0.99947083,4.1646315e-05,1.4253268e-05,2.4036002e-05,6.715728e-05,0.0005521838,0.0001378211,0.00037102745,0.0007954574,TN
kepler,528,no-PC,0,0.0012247261,0.0068363533,0.5000000000000001,0.5,0,0.9987753,0.99316365,0.0012581091,0.00029386464,0.000847164,0.0019190566,0.006938042,0.0011805572,0.005206375,0.009521975,TN
kepler,529,no-PC,0,0.116303995,0.1815263,0.5000000000000001,0.5,0,0.883696,0.8184737,0.1166768,0.031898078,0.07551756,0.17920938,0.18047702,0.03329066,0.13467243,0.24412961,TN
kepler,530,PC,1,0.9478056,0.89595765,0.5000000000000001,0.5,1,0.9478056,0.89595765,0.9470007,0.0058741523,0.9375886,0.95443904,0.89497703,0.0080822185,0.8820804,0.90544283,TP
kepler,531,PC,1,0.9666397,0.9241508,0.5000000000000001,0.5,1,0.9666397,0.9241508,0.96642786,0.004396865,0.9596104,0.97178537,0.9239469,0.00693896,0.91314924,0.9326726,TP
kepler,532,no-PC,0,1.4824846e-05,0.00025917232,0.5000000000000001,0.5,0,0.99998516,0.99974084,1.6778813e-05,9.077358e-06,7.3150773e-06,3.4692104e-05,0.0002770576,0.000109184606,0.00015339324,0.00048719774,TN
kepler,533,no-PC,0,1.6930422e-05,0.0002860307,0.5000000000000001,0.5,0,0.9999831,0.99971396,1.7649692e-05,6.8040504e-06,1.0311361e-05,3.4343782e-05,0.00029135647,8.050634e-05,0.00019793131,0.0004835714,TN
kepler,534,no-PC,0,2.2956199e-08,2.1220687e-06,0.5000000000000001,0.5,0,1.0,0.99999785,2.450847e-08,1.3433346e-08,1.0110913e-08,5.431562e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,535,no-PC,0,7.1409275e-05,0.0008325656,0.5000000000000001,0.5,0,0.9999286,0.99916744,6.83815e-05,2.016038e-05,4.240045e-05,0.000118358155,0.00079998665,0.00017186448,0.00056545634,0.0012112582,TN
kepler,536,no-PC,0,0.8216308,0.75664306,0.5000000000000001,0.5,1,0.8216308,0.75664306,0.8155897,0.027720906,0.764905,0.8582906,0.7516444,0.025588462,0.7060258,0.7921098,FP
kepler,537,no-PC,0,1.5495085e-05,0.00026782247,0.5000000000000001,0.5,0,0.9999845,0.9997322,1.699658e-05,6.988666e-06,8.670447e-06,2.9373125e-05,0.00028264883,8.4517334e-05,0.00017402833,0.0004305739,TN
kepler,538,no-PC,0,5.047236e-06,0.00011644769,0.5000000000000001,0.5,0,0.99999493,0.99988353,5.4212614e-06,2.0539749e-06,2.740789e-06,9.722289e-06,0.00012121364,3.373358e-05,7.3996474e-05,0.00018947232,TN
kepler,539,no-PC,0,3.701659e-05,0.0005112384,0.5000000000000001,0.5,0,0.999963,0.9994888,4.0783434e-05,1.4492682e-05,2.2199863e-05,6.9771915e-05,0.00054304296,0.00014209395,0.00034976038,0.0008183236,TN
kepler,540,no-PC,0,0.00019245803,0.0017371567,0.5000000000000001,0.5,0,0.99980754,0.9982628,0.00019752127,6.024593e-05,0.00012945582,0.00031382963,0.0017563312,0.0003892004,0.0012945363,0.0024960302,TN
kepler,541,no-PC,0,0.058705267,0.112978324,0.5000000000000001,0.5,0,0.9412947,0.88702166,0.058858413,0.008920532,0.045613185,0.07489153,0.11289879,0.01180807,0.09463349,0.13389294,TN
kepler,542,no-PC,0,5.6235087e-05,0.00069730636,0.5000000000000001,0.5,0,0.9999438,0.9993027,5.6138077e-05,1.634962e-05,3.473526e-05,8.871974e-05,0.0006909685,0.00014828936,0.00048765904,0.0009780539,TN
kepler,543,no-PC,0,0.060214005,0.11500191,0.5000000000000001,0.5,0,0.939786,0.8849981,0.059274662,0.0074330955,0.047552496,0.07257374,0.11353847,0.009990025,0.097448826,0.1309993,TN
kepler,544,no-PC,0,1.0558481e-07,6.590496e-06,0.5000000000000001,0.5,0,0.9999999,0.9999934,1.16488266e-07,5.7834487e-08,4.937817e-08,2.377763e-07,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,545,no-PC,0,6.754637e-05,0.0007989043,0.5000000000000001,0.5,0,0.99993247,0.9992011,7.0972295e-05,3.1181098e-05,3.7926373e-05,0.000106502375,0.00081606413,0.00025288522,0.00052052794,0.0011200405,TN
kepler,546,PC,1,0.9271368,0.8686373,0.5000000000000001,0.5,1,0.9271368,0.8686373,0.9256357,0.0071218773,0.9136684,0.9362326,0.8668995,0.008825933,0.85222214,0.8802966,TP
kepler,547,no-PC,0,0.001035469,0.0060390783,0.5000000000000001,0.5,0,0.99896455,0.9939609,0.0011735505,0.00046267395,0.00063676154,0.0019649304,0.006535718,0.0018400917,0.0042152004,0.0096892025,TN
kepler,548,no-PC,0,0.056805816,0.11040635,0.5000000000000001,0.5,0,0.9431942,0.88959366,0.05843904,0.010040003,0.04381114,0.07640101,0.11223833,0.013542284,0.09198247,0.13576566,TN
kepler,549,PC,1,0.97683084,0.94151115,0.5000000000000001,0.5,1,0.97683084,0.94151115,0.9763952,0.0029712603,0.9714169,0.98020077,0.94082505,0.0052644024,0.93204755,0.9477443,TP
kepler,550,no-PC,0,0.016432239,0.04569853,0.5000000000000001,0.5,0,0.9835678,0.9543015,0.017626084,0.006187259,0.0075562033,0.028965116,0.047409505,0.012199648,0.026019579,0.068598635,TN
kepler,551,PC,1,0.960442,0.91441715,0.5000000000000001,0.5,1,0.960442,0.91441715,0.9589308,0.0068518496,0.9485078,0.96717083,0.9123717,0.009999664,0.8969426,0.9250105,TP
kepler,552,no-PC,0,3.1574643e-06,8.219672e-05,0.5000000000000001,0.5,0,0.99999684,0.9999178,3.4777904e-06,1.7146556e-06,1.5999611e-06,7.0659976e-06,8.650716e-05,3.0867788e-05,4.9615035e-05,0.00014949362,TN
kepler,553,no-PC,0,5.578956e-05,0.000693202,0.5000000000000001,0.5,0,0.9999442,0.9993068,5.756766e-05,1.9763444e-05,3.4431076e-05,9.420932e-05,0.0007022846,0.00017458588,0.00048448538,0.001022572,TN
kepler,554,no-PC,0,0.91989285,0.8596937,0.5000000000000001,0.5,1,0.91989285,0.8596937,0.91382957,0.016285494,0.8839043,0.94020337,0.85301065,0.01918662,0.81869745,0.8855563,FP
kepler,555,no-PC,0,1.117483e-05,0.00021011075,0.5000000000000001,0.5,0,0.99998885,0.9997899,1.2613674e-05,4.9788096e-06,6.1589585e-06,2.1036563e-05,0.00022670515,6.548759e-05,0.00013499835,0.00033606341,TN
kepler,556,no-PC,0,3.4437886e-07,1.5857e-05,0.5000000000000001,0.5,0,0.99999964,0.99998415,4.0690463e-07,2.5677883e-07,1.6283624e-07,7.866459e-07,3.530059e-05,2.468503e-06,3.4997443e-05,3.4997443e-05,TN
kepler,557,no-PC,0,5.5492465e-06,0.00012494254,0.5000000000000001,0.5,0,0.99999446,0.99987507,5.7245225e-06,2.0213793e-06,3.4387324e-06,9.491602e-06,0.00012651381,3.2134714e-05,8.757392e-05,0.00018611283,TN
kepler,558,no-PC,0,3.3100696e-09,5.0366054e-07,0.5000000000000001,0.5,0,1.0,0.9999995,4.9554334e-09,4.5457993e-09,9.731973e-10,1.6335237e-08,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,559,no-PC,0,0.000480654,0.0034229609,0.5000000000000001,0.5,0,0.99951935,0.996577,0.00049485354,0.00016986163,0.00032984605,0.00078194553,0.0034638732,0.0008393609,0.0025898495,0.004906673,TN
kepler,560,PC,1,0.96024764,0.91412,0.5000000000000001,0.5,1,0.96024764,0.91412,0.95948434,0.005064791,0.95182616,0.966345,0.91310465,0.007553393,0.9016568,0.9236758,TP
kepler,561,no-PC,0,5.444768e-10,1.3182553e-07,0.5000000000000001,0.5,0,1.0,0.9999999,7.140369e-10,4.990508e-10,1.9035308e-10,1.7855306e-09,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,562,no-PC,0,3.3953602e-12,3.036471e-09,0.5000000000000001,0.5,0,1.0,1.0,5.2624597e-12,7.708328e-12,1.0410486e-12,1.3984217e-11,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,563,no-PC,0,1.3883309e-07,8.076311e-06,0.5000000000000001,0.5,0,0.9999999,0.99999195,1.6292957e-07,8.646935e-08,6.7262654e-08,3.3004903e-07,3.499747e-05,2.5465852e-11,3.4997443e-05,3.4997443e-05,TN
kepler,564,PC,1,0.91135854,0.8494947,0.5000000000000001,0.5,1,0.91135854,0.8494947,0.9097026,0.010575346,0.88917255,0.92761034,0.8477924,0.012288398,0.8244007,0.869232,TP
kepler,565,no-PC,0,0.0018719621,0.0093491925,0.5000000000000001,0.5,0,0.99812806,0.99065083,0.0019576286,0.00046370266,0.0013773942,0.0030089514,0.009612614,0.0016465617,0.0074557755,0.013258651,TN
kepler,566,no-PC,0,1.1089464e-06,3.779099e-05,0.5000000000000001,0.5,0,0.99999887,0.9999622,1.2168869e-06,5.2229365e-07,5.7295756e-07,2.0822754e-06,4.2417214e-05,1.0013474e-05,3.4997443e-05,6.033788e-05,TN
