dataset,index,raw_label,y_true,threshold,outcome,maxlike_probability,maxlike_prediction,maxlike_confidence,maxlike_entropy,mc_dropout_mean_probability,mc_dropout_std_probability,mc_dropout_prediction,mc_dropout_predictive_entropy,aleatoric_uncertainty,epistemic_uncertainty,mc_samples
kepler,813,no-PC,0,0.5000000000000001,TN,0.00022204384731594473,0,0.9997779726982117,0.0020899930968880653,0.00022727528994437307,7.343326433328912e-05,0,0.0021339410450309515,0.0021229267586022615,1.1014286428689957e-05,100
kepler,814,no-PC,0,0.5000000000000001,TN,0.25854983925819397,0,0.7414501905441284,0.5715346336364746,0.2591654062271118,0.03851230442523956,0,0.5721821188926697,0.5683651566505432,0.003816962242126465,100
kepler,815,no-PC,0,0.5000000000000001,TN,7.300734432647005e-05,0,0.9999269843101501,0.0007683960138820112,8.022799738682806e-05,2.6327750674681738e-05,0,0.0008368259877897799,0.0008326524402946234,4.1735474951565266e-06,100
kepler,816,no-PC,0,0.5000000000000001,TN,3.4205555721200653e-07,0,0.9999996423721313,5.434678769233869e-06,4.210820350181166e-07,3.662245262603392e-07,0,6.602750545425806e-06,6.4843038671824615e-06,1.1844667824334465e-07,100
kepler,817,no-PC,0,0.5000000000000001,FP,0.9881716370582581,1,0.9881716370582581,0.06424359232187271,0.9882341027259827,0.001358537469059229,1,0.06396698951721191,0.06388743966817856,7.954984903335571e-05,100
kepler,818,PC,1,0.5000000000000001,TP,0.8387970924377441,1,0.8387970924377441,0.44165921211242676,0.8329130411148071,0.01683923974633217,1,0.4512369930744171,0.45023033022880554,0.0010066628456115723,100
kepler,819,PC,1,0.5000000000000001,TP,0.9525710940361023,1,0.9525710940361023,0.19087406992912292,0.9523391723632812,0.0066158464178442955,1,0.1915692239999771,0.19110147655010223,0.00046774744987487793,100
kepler,820,no-PC,0,0.5000000000000001,TN,0.0016366022173315287,0,0.9983633756637573,0.012134282849729061,0.0016378186410292983,0.0003606242244131863,0,0.012142084538936615,0.012105423957109451,3.6660581827163696e-05,100
kepler,821,PC,1,0.5000000000000001,TP,0.8659666180610657,1,0.8659666180610657,0.3939827084541321,0.8634002804756165,0.014858448877930641,1,0.3987426459789276,0.39781859517097473,0.0009240508079528809,100
kepler,822,no-PC,0,0.5000000000000001,TN,3.2796410778246354e-06,0,0.9999967217445374,4.469421037356369e-05,3.4434942790539935e-06,1.2070711363776354e-06,0,4.675928357755765e-05,4.6557761379517615e-05,2.0152219804003835e-07,100
kepler,823,no-PC,0,0.5000000000000001,TN,0.01150264497846365,0,0.9884973764419556,0.06279759854078293,0.012107949703931808,0.002091687871143222,0,0.06547754257917404,0.06529924273490906,0.00017829984426498413,100
kepler,824,PC,1,0.5000000000000001,TP,0.9603796005249023,1,0.9603796005249023,0.16673587262630463,0.9607036113739014,0.004887180868536234,1,0.16570155322551727,0.16539186239242554,0.00030969083309173584,100
kepler,825,no-PC,0,0.5000000000000001,TN,0.00020143586152698845,0,0.9997985363006592,0.0019156427588313818,0.00021480217401403934,8.570555655751377e-05,0,0.0020289537496864796,0.002014337806031108,1.4615943655371666e-05,100
kepler,826,no-PC,0,0.5000000000000001,TN,0.0070009175688028336,0,0.9929990768432617,0.04171290621161461,0.007156694307923317,0.0010639030952006578,0,0.042482998222112656,0.04240544140338898,7.755681872367859e-05,100
kepler,827,no-PC,0,0.5000000000000001,TN,4.332549906393979e-06,0,0.9999956488609314,5.7836732594296336e-05,5.115396561450325e-06,2.3323018467635848e-06,0,6.743756966898218e-05,6.697267235722393e-05,4.6489731175825e-07,100
kepler,828,no-PC,0,0.5000000000000001,TN,2.399422555754427e-05,0,0.9999759793281555,0.0002792372542899102,2.5683175408630632e-05,1.0958128768834285e-05,0,0.00029714565607719123,0.0002951646165456623,1.9810395315289497e-06,100
kepler,829,no-PC,0,0.5000000000000001,TN,7.744433241896331e-05,0,0.9999225735664368,0.0008105256129056215,8.113314106594771e-05,2.6108880774700083e-05,0,0.0008453569025732577,0.0008413621690124273,3.994733560830355e-06,100
kepler,830,no-PC,0,0.5000000000000001,TN,0.003123777685686946,0,0.9968762397766113,0.02113906852900982,0.003090290119871497,0.0006198041373863816,0,0.02094581164419651,0.020884642377495766,6.116926670074463e-05,100
kepler,831,PC,1,0.5000000000000001,TP,0.913056492805481,1,0.913056492805481,0.29540857672691345,0.9116053581237793,0.007966550998389721,1,0.2988077998161316,0.2984156012535095,0.0003921985626220703,100
kepler,832,no-PC,0,0.5000000000000001,TN,1.755176754159038e-06,0,0.9999982714653015,2.5016428480739705e-05,2.293727220603614e-06,1.928536221385002e-06,0,3.207853660569526e-05,3.152390127070248e-05,5.546353349927813e-07,100
kepler,833,no-PC,0,0.5000000000000001,TN,5.090651598038676e-07,0,0.999999463558197,7.885770173743367e-06,5.727252414544637e-07,3.297531634416373e-07,0,8.80442439665785e-06,8.734153198020067e-06,7.027119863778353e-08,100
kepler,834,no-PC,0,0.5000000000000001,TN,0.29100313782691956,0,0.7089968919754028,0.6030474305152893,0.29119452834129333,0.044415853917598724,0,0.6032177805900574,0.5984436273574829,0.004774153232574463,100
kepler,835,no-PC,0,0.5000000000000001,TN,5.9819776652147993e-05,0,0.9999401569366455,0.0006415159441530704,5.9705591411329806e-05,1.8784074200084433e-05,0,0.0006404054583981633,0.0006376579985953867,2.747459802776575e-06,100
kepler,836,no-PC,0,0.5000000000000001,TN,6.288757070649353e-09,0,1.0,1.9420680530402024e-07,6.655462847504623e-09,3.832333561604173e-09,0,1.9420680530402024e-07,2.0672325717896456e-07,0.0,100
kepler,837,PC,1,0.5000000000000001,TP,0.9417805671691895,1,0.9417805671691895,0.2220398634672165,0.9385732412338257,0.008989517576992512,1,0.2308753877878189,0.23018188774585724,0.0006935000419616699,100
kepler,838,no-PC,0,0.5000000000000001,TN,1.2689680261246394e-05,0,0.9999873042106628,0.0001557622163090855,1.419480668118922e-05,5.882425739400787e-06,0,0.00017264614871237427,0.00017148902406916022,1.157124643214047e-06,100
kepler,839,no-PC,0,0.5000000000000001,TN,3.851650944852736e-06,0,0.9999961256980896,5.1870210882043466e-05,4.657915269490331e-06,3.209980377505417e-06,0,6.18428603047505e-05,6.0904767451575026e-05,9.380928531754762e-07,100
kepler,840,no-PC,0,0.5000000000000001,TN,2.4411217964370735e-05,0,0.9999755620956421,0.0002836694766301662,2.682177182578016e-05,1.1752671525755432e-05,0,0.0003091553517151624,0.0003069787926506251,2.1765590645372868e-06,100
kepler,841,no-PC,0,0.5000000000000001,TN,8.527062611562997e-09,0,1.0,1.9420680530402024e-07,9.246616805569374e-09,6.01399774424749e-09,0,1.9420680530402024e-07,2.2748709227471409e-07,0.0,100
kepler,842,no-PC,0,0.5000000000000001,TN,5.444497630513467e-10,0,1.0,1.9420680530402024e-07,5.725961371716437e-10,4.0891143249233153e-10,0,1.9420680530402024e-07,1.9420679109316552e-07,1.4210854715202004e-14,100
kepler,843,PC,1,0.5000000000000001,TP,0.8727648258209229,1,0.8727648258209229,0.38109689950942993,0.8690526485443115,0.017946137115359306,1,0.3881836235523224,0.3868178427219391,0.0013657808303833008,100
kepler,844,no-PC,0,0.5000000000000001,TN,6.178855983307585e-05,0,0.9999381899833679,0.0006606285460293293,6.507086072815582e-05,2.2376520064426586e-05,0,0.0006923540495336056,0.0006888375501148403,3.5164994187653065e-06,100
kepler,845,no-PC,0,0.5000000000000001,TN,1.995353159145452e-05,0,0.9999800324440002,0.00023589254124090075,2.2556656404049136e-05,1.1714312677213456e-05,0,0.000263900903519243,0.00026120967231690884,2.6912312023341656e-06,100
kepler,846,no-PC,0,0.5000000000000001,TN,0.0194995179772377,0,0.9805004596710205,0.09608488529920578,0.01930045895278454,0.004305277951061726,0,0.09530399739742279,0.09483125060796738,0.0004727467894554138,100
kepler,847,no-PC,0,0.5000000000000001,TN,0.03393583744764328,0,0.9660641551017761,0.1481679528951645,0.03512229770421982,0.004564791917800903,0,0.15211988985538483,0.15181975066661835,0.0003001391887664795,100
kepler,848,PC,1,0.5000000000000001,TP,0.934251606464386,1,0.934251606464386,0.24249984323978424,0.9329141974449158,0.009224392473697662,1,0.24603474140167236,0.24537494778633118,0.0006597936153411865,100
kepler,849,no-PC,0,0.5000000000000001,TN,0.43596452474594116,0,0.5640354752540588,0.684923529624939,0.4301389455795288,0.033281195908784866,0,0.6833540201187134,0.6810870170593262,0.002267003059387207,100
kepler,850,no-PC,0,0.5000000000000001,TN,1.4912959159119055e-05,0,0.9999850988388062,0.00018064473988488317,1.5647930922568776e-05,5.6824510465958156e-06,0,0.00018879486015066504,0.00018786195141728967,9.329087333753705e-07,100
kepler,851,no-PC,0,0.5000000000000001,TN,0.05440671369433403,0,0.9455932974815369,0.2112915813922882,0.05638716742396355,0.010864865966141224,0,0.21690872311592102,0.21584321558475494,0.0010655075311660767,100
kepler,852,no-PC,0,0.5000000000000001,TN,7.824783824617043e-05,0,0.9999217391014099,0.0008181273587979376,8.213923138100654e-05,2.5232980988221243e-05,0,0.0008548274054192007,0.000851120799779892,3.706605639308691e-06,100
kepler,853,no-PC,0,0.5000000000000001,TN,3.9621241739951074e-05,0,0.9999603629112244,0.00044122710824012756,4.263954178895801e-05,2.028140806942247e-05,0,0.00047170877223834395,0.00046737369848415256,4.335073754191399e-06,100
kepler,854,no-PC,0,0.5000000000000001,TN,1.2650467340336036e-08,0,1.0,2.4270644871648983e-07,1.449665099073627e-08,9.882584528497773e-09,0,2.761517521321366e-07,2.9212540653134056e-07,0.0,100
kepler,855,PC,1,0.5000000000000001,TP,0.9815460443496704,1,0.9815460443496704,0.09195961058139801,0.9812631011009216,0.003555077128112316,1,0.09308178722858429,0.09275589138269424,0.00032589584589004517,100
kepler,856,no-PC,0,0.5000000000000001,TN,1.1443857147241943e-05,0,0.9999885559082031,0.00014165265019983053,1.3348791981115937e-05,9.202091860061046e-06,0,0.0001631766790524125,0.00016076807514764369,2.4086039047688246e-06,100
kepler,857,no-PC,0,0.5000000000000001,TN,1.3897735584578186e-07,0,0.9999998807907104,2.3332845557888504e-06,1.492705763439517e-07,7.02377036532198e-08,0,2.4954315449576825e-06,2.4801147446851246e-06,1.5316800272557884e-08,100
kepler,858,no-PC,0,0.5000000000000001,TN,6.134408522484591e-06,0,0.9999938607215881,7.97570901340805e-05,6.246030807233183e-06,2.129196900568786e-06,0,8.109572081593797e-05,8.075337973423302e-05,3.4234108170494437e-07,100
kepler,859,no-PC,0,0.5000000000000001,TN,0.44972383975982666,0,0.5502761602401733,0.6880832314491272,0.45013391971588135,0.02309085987508297,0,0.6881656646728516,0.687086820602417,0.0010788440704345703,100
kepler,860,PC,1,0.5000000000000001,TP,0.7831906080245972,1,0.7831906080245972,0.5228399634361267,0.781827986240387,0.03640628233551979,1,0.5245845913887024,0.5206272602081299,0.00395733118057251,100
kepler,861,no-PC,0,0.5000000000000001,TN,0.0018413591897115111,0,0.9981586337089539,0.013435164466500282,0.0019724308513104916,0.0005023078992962837,0,0.014255747199058533,0.014194859191775322,6.0888007283210754e-05,100
kepler,862,no-PC,0,0.5000000000000001,TN,4.191610947223978e-10,0,1.0,1.9420680530402024e-07,4.5645834334528956e-10,3.032303852457119e-10,0,1.9420680530402024e-07,1.9420679109316552e-07,1.4210854715202004e-14,100
kepler,863,no-PC,0,0.5000000000000001,TN,0.005603921599686146,0,0.9943960905075073,0.034640535712242126,0.005693705286830664,0.0009006609325297177,0,0.03510477766394615,0.03503546863794327,6.930902600288391e-05,100
kepler,864,PC,1,0.5000000000000001,FN,0.0036998174618929625,0,0.9963001608848572,0.024409988895058632,0.0038635588716715574,0.0010569050209596753,0,0.02532266266644001,0.02519138529896736,0.00013127736747264862,100
kepler,865,no-PC,0,0.5000000000000001,TN,2.8340225981082767e-05,0,0.9999716877937317,0.00032509680022485554,3.054578701267019e-05,1.4053619452170096e-05,0,0.0003481079766061157,0.00034541793866083026,2.6900379452854395e-06,100
kepler,866,no-PC,0,0.5000000000000001,TN,5.334595698514022e-08,0,0.9999999403953552,9.467023005527153e-07,6.098313320990201e-08,3.507071966168951e-08,0,1.0740757261373801e-06,1.0653793651727028e-06,8.696360964677297e-09,100
kepler,867,no-PC,0,0.5000000000000001,TN,8.744235856283922e-06,0,0.999991238117218,0.00011058932432206348,9.939857591234613e-06,5.669539859809447e-06,0,0.00012443661398719996,0.00012304518895689398,1.3914250303059816e-06,100
kepler,868,no-PC,0,0.5000000000000001,TN,8.746896185130026e-08,0,0.9999999403953552,1.5090129181771772e-06,1.0300266950480363e-07,6.43519584286878e-08,0,1.760162263053644e-06,1.743936877574015e-06,1.622538547962904e-08,100
kepler,869,no-PC,0,0.5000000000000001,TN,0.061160117387771606,0,0.9388399124145508,0.23014776408672333,0.06223098933696747,0.013120350427925587,0,0.23306255042552948,0.23164083063602448,0.0014217197895050049,100
kepler,870,no-PC,0,0.5000000000000001,TN,0.0026279969606548548,0,0.997372031211853,0.018238872289657593,0.0028406470082700253,0.0009683765820227563,0,0.019493376836180687,0.019325530156493187,0.0001678466796875,100
kepler,871,no-PC,0,0.5000000000000001,TN,4.542013130048872e-07,0,0.9999995231628418,7.087686753948219e-06,5.0873870804935e-07,2.590630856502685e-07,0,7.881039891799446e-06,7.824887688911986e-06,5.615220288746059e-08,100
kepler,872,no-PC,0,0.5000000000000001,TN,8.157908268913161e-06,0,0.9999918341636658,0.00010374019620940089,9.66851985140238e-06,5.183638677408453e-06,0,0.00012130734830861911,0.00012006537144770846,1.241976860910654e-06,100
kepler,873,no-PC,0,0.5000000000000001,TN,1.2577560482895933e-05,0,0.9999874234199524,0.0001544975966680795,1.2742364560835995e-05,4.612633347278461e-06,0,0.00015635609452147037,0.00015561826876364648,7.378257578238845e-07,100
kepler,874,no-PC,0,0.5000000000000001,TN,1.7444716604586574e-06,0,0.9999982714653015,2.487452184141148e-05,2.4733221835049335e-06,3.8369689718820155e-06,0,3.440377986407839e-05,3.3069285564124584e-05,1.3344942999538034e-06,100
kepler,875,no-PC,0,0.5000000000000001,TN,0.0009894750546664,0,0.9990105032920837,0.00783450622111559,0.0010273938532918692,0.00023279209563042969,0,0.008096085861325264,0.008070115000009537,2.5970861315727234e-05,100
kepler,876,no-PC,0,0.5000000000000001,TN,0.017241233959794044,0,0.9827587604522705,0.08709893375635147,0.017412787303328514,0.0028776489198207855,0,0.08779167383909225,0.087555892765522,0.00023578107357025146,100
kepler,877,no-PC,0,0.5000000000000001,TN,1.811388017358695e-07,0,0.9999998211860657,2.993137968587689e-06,2.0085916219159117e-07,1.1796484500337101e-07,0,3.2982404718495673e-06,3.2715804536564974e-06,2.6660018193069845e-08,100
kepler,878,no-PC,0,0.5000000000000001,TN,3.8201902752277306e-10,0,1.0,1.9420680530402024e-07,5.545021664055128e-10,5.515963796831613e-10,0,1.9420680530402024e-07,1.9420679109316552e-07,1.4210854715202004e-14,100
kepler,879,no-PC,0,0.5000000000000001,TN,0.020346680656075478,0,0.9796532988548279,0.09938528388738632,0.020266935229301453,0.0022775258403271437,0,0.09907616674900055,0.09894981235265732,0.0001263543963432312,100
kepler,880,PC,1,0.5000000000000001,TP,0.9824575781822205,1,0.9824575781822205,0.0883139967918396,0.9807047247886658,0.004512683022767305,1,0.0952836349606514,0.09475686401128769,0.0005267709493637085,100
kepler,881,no-PC,0,0.5000000000000001,TN,1.607414560567122e-05,0,0.9999839067459106,0.00019350522779859602,1.6900627088034526e-05,8.167608939402271e-06,0,0.00020260727615095675,0.0002009687596000731,1.6385165508836508e-06,100
kepler,882,no-PC,0,0.5000000000000001,TN,0.0007974519394338131,0,0.99920254945755,0.006486226804554462,0.0008697136654518545,0.00026199372950941324,0,0.006998508702963591,0.006961596664041281,3.6912038922309875e-05,100
kepler,883,no-PC,0,0.5000000000000001,TN,0.0008143057348206639,0,0.9991856813430786,0.006606272887438536,0.0008272127597592771,0.0002197337889811024,0,0.006697970442473888,0.006670551840215921,2.7418602257966995e-05,100
kepler,884,PC,1,0.5000000000000001,TP,0.9178696870803833,1,0.9178696870803833,0.28394174575805664,0.9143128395080566,0.014468943700194359,1,0.29244425892829895,0.2911238968372345,0.0013203620910644531,100
kepler,885,PC,1,0.5000000000000001,TP,0.9751050472259521,1,0.9751050472259521,0.11652177572250366,0.9751865863800049,0.002962664933875203,1,0.1162225604057312,0.11604540795087814,0.00017715245485305786,100
kepler,886,PC,1,0.5000000000000001,TP,0.9836917519569397,1,0.9836917519569397,0.08330066502094269,0.983650803565979,0.0023343313951045275,1,0.0834684818983078,0.08330655843019485,0.00016192346811294556,100
kepler,887,no-PC,0,0.5000000000000001,TN,9.702876559458673e-05,0,0.9999029636383057,0.000993618625216186,0.00010101700900122523,3.2926905987551436e-05,0,0.00103039073292166,0.0010257689282298088,4.621804691851139e-06,100
kepler,888,no-PC,0,0.5000000000000001,TN,5.494169386111025e-07,0,0.999999463558197,8.468937267025467e-06,5.805092087030062e-07,2.814238371229294e-07,0,8.916249498724937e-06,8.858951332513243e-06,5.729816621169448e-08,100
kepler,889,no-PC,0,0.5000000000000001,TN,2.7472881356516154e-06,0,0.9999972581863403,3.792602365138009e-05,3.15909323944652e-06,2.5348533654323546e-06,0,4.316971535445191e-05,4.253075167071074e-05,6.389636837411672e-07,100
kepler,890,no-PC,0,0.5000000000000001,TN,2.6962999982060865e-05,0,0.9999730587005615,0.00031064156792126596,2.960728306788951e-05,1.2010397767880931e-05,0,0.00033833651104941964,0.00033613774576224387,2.1987652871757746e-06,100
kepler,891,no-PC,0,0.5000000000000001,FP,0.9623412489891052,1,0.9623412489891052,0.16043078899383545,0.9621153473854065,0.0035383219365030527,1,0.16116218268871307,0.16099508106708527,0.00016710162162780762,100
kepler,892,no-PC,0,0.5000000000000001,TN,0.00011773235746659338,0,0.9998822808265686,0.0011828613933175802,0.00012998719466850162,5.077125388197601e-05,0,0.0012931139208376408,0.0012840267736464739,9.087147191166878e-06,100
kepler,893,no-PC,0,0.5000000000000001,TN,1.2593227438628674e-06,0,0.9999987483024597,1.8367141819908284e-05,1.3108308394294e-06,4.868888368037005e-07,0,1.9065835658693686e-05,1.898608388728462e-05,7.975177140906453e-08,100
kepler,894,no-PC,0,0.5000000000000001,TN,0.00013305500033311546,0,0.9998669624328613,0.0013205284485593438,0.00013545891852118075,3.747424852917902e-05,0,0.0013419609749689698,0.0013369277585297823,5.033216439187527e-06,100
kepler,895,no-PC,0,0.5000000000000001,TN,2.002733481276664e-06,0,0.9999979734420776,2.828059223247692e-05,2.059600546999718e-06,8.698287388142489e-07,0,2.9025944968452677e-05,2.8855309210484847e-05,1.706357579678297e-07,100
kepler,896,no-PC,0,0.5000000000000001,TN,3.5158068385499064e-06,0,0.9999964833259583,4.766815254697576e-05,3.92953006667085e-06,1.737166257953504e-06,0,5.2840347052551806e-05,5.250497633824125e-05,3.3537071431055665e-07,100
kepler,897,no-PC,0,0.5000000000000001,TN,7.877609277784359e-06,0,0.9999921321868896,0.00010045119415735826,8.494878784404136e-06,4.070208433404332e-06,0,0.00010768144420580938,0.00010683023720048368,8.512070053257048e-07,100
kepler,898,no-PC,0,0.5000000000000001,TN,3.606044265325181e-05,0,0.9999639391899109,0.0004049694398418069,3.573816138668917e-05,1.2895806321466807e-05,0,0.00040167098632082343,0.0003995440201833844,2.1269661374390125e-06,100
kepler,899,no-PC,0,0.5000000000000001,TN,0.00355371437035501,0,0.9964463114738464,0.023589495569467545,0.003543487749993801,0.000730732805095613,0,0.0235318411141634,0.023459218442440033,7.262267172336578e-05,100
kepler,900,no-PC,0,0.5000000000000001,TN,1.6054468687798362e-06,0,0.9999983906745911,2.3025491827866063e-05,1.9061421880905982e-06,1.1159088444401277e-06,0,2.7010850317310542e-05,2.6741074179881252e-05,2.697761374292895e-07,100
kepler,901,no-PC,0,0.5000000000000001,TN,1.2109969702578383e-06,0,0.9999988079071045,1.7709699022816494e-05,1.3563706033892231e-06,7.871571483519801e-07,0,1.9681883713928983e-05,1.9480592527543195e-05,2.0129118638578802e-07,100
kepler,902,PC,1,0.5000000000000001,TP,0.5931362509727478,1,0.5931362509727478,0.6756967306137085,0.5956652164459229,0.022277940064668655,1,0.6747301816940308,0.6736968159675598,0.0010333657264709473,100
kepler,903,no-PC,0,0.5000000000000001,TN,2.988387223012978e-06,0,0.9999970197677612,4.100298974663019e-05,3.436842007431551e-06,1.6227005517066573e-06,0,4.667559915105812e-05,4.6322227717610076e-05,3.5337143344804645e-07,100
kepler,904,no-PC,0,0.5000000000000001,TN,5.551446524698633e-10,0,1.0,1.9420680530402024e-07,6.593295354129225e-10,5.642453726473207e-10,0,1.9420680530402024e-07,1.9420679109316552e-07,1.4210854715202004e-14,100
kepler,905,PC,1,0.5000000000000001,TP,0.9868125319480896,1,0.9868125319480896,0.07018192857503891,0.987046480178833,0.0026935269124805927,1,0.069170281291008,0.06890418380498886,0.0002660974860191345,100
kepler,906,PC,1,0.5000000000000001,TP,0.9785574674606323,1,0.9785574674606323,0.10360131412744522,0.9782153367996216,0.0027004049625247717,1,0.10490571707487106,0.10473847389221191,0.00016724318265914917,100
kepler,907,no-PC,0,0.5000000000000001,TN,0.00017530121840536594,0,0.9998247027397156,0.0016914668958634138,0.00017722569464240223,5.7130750064970925e-05,0,0.0017081008991226554,0.0016998529899865389,8.247909136116505e-06,100
kepler,908,PC,1,0.5000000000000001,TP,0.6220719218254089,1,0.6220719218254089,0.6630406975746155,0.6177145838737488,0.022661760449409485,1,0.6651718616485596,0.6640852093696594,0.0010866522789001465,100
kepler,909,PC,1,0.5000000000000001,TP,0.9222763180732727,1,0.9222763180732727,0.27317431569099426,0.9200348854064941,0.01314798928797245,1,0.27868416905403137,0.2775387763977051,0.001145392656326294,100
kepler,910,no-PC,0,0.5000000000000001,TN,3.728355579823983e-08,0,0.9999999403953552,6.750080956408055e-07,4.444387613489198e-08,3.7282859466358786e-08,0,7.968359909682476e-07,7.864568942750338e-07,1.0379096693213796e-08,100
kepler,911,no-PC,0,0.5000000000000001,TN,5.69952044315869e-06,0,0.9999942779541016,7.452194404322654e-05,6.643450433330145e-06,2.8400706924003316e-06,0,8.584584429627284e-05,8.531183993909508e-05,5.340043571777642e-07,100
kepler,912,no-PC,0,0.5000000000000001,TN,0.0004018582112621516,0,0.9995981454849243,0.0035440721549093723,0.0004275546525605023,0.00011704640201060101,0,0.0037441877648234367,0.003728786949068308,1.540081575512886e-05,100
kepler,913,no-PC,0,0.5000000000000001,TN,0.0020078353118151426,0,0.9979921579360962,0.014475877396762371,0.0020163750741630793,0.0004241835849825293,0,0.014528879895806313,0.014486673288047314,4.220660775899887e-05,100
kepler,914,no-PC,0,0.5000000000000001,TN,0.00036412407644093037,0,0.9996358752250671,0.003247197950258851,0.0003460903826635331,9.342240082332864e-05,0,0.0031039591412991285,0.0030921497382223606,1.1809403076767921e-05,100
kepler,915,no-PC,0,0.5000000000000001,TN,0.0009701313101686537,0,0.9990298748016357,0.007700508460402489,0.0009855165844783187,0.0002668800298124552,0,0.007807116024196148,0.007773259654641151,3.385636955499649e-05,100
kepler,916,no-PC,0,0.5000000000000001,TN,0.3947716951370239,0,0.6052283048629761,0.6708347201347351,0.39009132981300354,0.02691941149532795,0,0.6687889099121094,0.6672624945640564,0.0015264153480529785,100
kepler,917,PC,1,0.5000000000000001,FN,0.29757872223854065,0,0.7024213075637817,0.6087988018989563,0.29656273126602173,0.034387700259685516,0,0.6079237461090088,0.6050519347190857,0.0028718113899230957,100
kepler,918,PC,1,0.5000000000000001,TP,0.9744293093681335,1,0.9744293093681335,0.11899098008871078,0.9740766286849976,0.0031686662696301937,1,0.12027239054441452,0.12007815390825272,0.0001942366361618042,100
kepler,919,PC,1,0.5000000000000001,TP,0.9003235101699829,1,0.9003235101699829,0.3243715763092041,0.8991663455963135,0.009791978634893894,1,0.3269108533859253,0.3263992369174957,0.0005116164684295654,100
kepler,920,no-PC,0,0.5000000000000001,TN,0.0001369123929180205,0,0.9998630881309509,0.0013548987917602062,0.0001449330011382699,5.939479160588235e-05,0,0.0014260199386626482,0.001415217760950327,1.0802177712321281e-05,100
kepler,921,no-PC,0,0.5000000000000001,TN,6.455679977079853e-05,0,0.9999354481697083,0.0006873964448459446,6.541341281263158e-05,1.894690649351105e-05,0,0.0006956553552299738,0.0006929987575858831,2.6565976440906525e-06,100
kepler,922,no-PC,0,0.5000000000000001,TN,3.1042301884554035e-07,0,0.9999997019767761,4.962214461556869e-06,3.0884405077813426e-07,1.3176901347833336e-07,0,4.938548954669386e-06,4.912932581646601e-06,2.561637302278541e-08,100
kepler,923,no-PC,0,0.5000000000000001,TN,1.1189302817626867e-08,0,1.0,2.1604650157769356e-07,1.2820372319310991e-08,7.305406057867003e-09,0,2.457951211454201e-07,2.672506411727227e-07,0.0,100
kepler,924,no-PC,0,0.5000000000000001,TN,5.373849365497563e-09,0,1.0,1.9420680530402024e-07,6.387965711951438e-09,4.090889405006237e-09,0,1.9420680530402024e-07,2.0517838095202023e-07,0.0,100
kepler,925,no-PC,0,0.5000000000000001,TN,2.4318426312675e-06,0,0.9999975562095642,3.386793105164543e-05,2.57159899774706e-06,1.2017228527838597e-06,0,3.567060048226267e-05,3.544581704773009e-05,2.2478343453258276e-07,100
kepler,926,no-PC,0,0.5000000000000001,TN,0.0010291649959981441,0,0.9989708065986633,0.008108268491923809,0.0011135210515931249,0.00036292363074608147,0,0.0086850980296731,0.008632472716271877,5.262531340122223e-05,100
kepler,927,no-PC,0,0.5000000000000001,TN,0.0007710951613262296,0,0.9992288947105408,0.00629777554422617,0.0008385295514017344,0.0002562706940807402,0,0.006778204347938299,0.006744834128767252,3.337021917104721e-05,100
kepler,928,no-PC,0,0.5000000000000001,TN,7.129910954972729e-07,0,0.9999992847442627,1.0804522389662452e-05,7.84998917424673e-07,3.3753516959222907e-07,0,1.1820186045952141e-05,1.1755426385207102e-05,6.475966074503958e-08,100
kepler,929,PC,1,0.5000000000000001,TP,0.9293575882911682,1,0.9293575882911682,0.2552975118160248,0.9271069169044495,0.008300905115902424,1,0.2610589861869812,0.26055774092674255,0.0005012452602386475,100
kepler,930,no-PC,0,0.5000000000000001,TN,1.8756649566853412e-08,0,1.0,3.524696694512386e-07,2.2385442832728586e-08,1.3579565028010165e-08,0,4.16701766425831e-07,4.167090708051546e-07,0.0,100
kepler,931,no-PC,0,0.5000000000000001,TN,0.00014533958164975047,0,0.9998546838760376,0.0014296132139861584,0.00014289245882537216,3.632020889199339e-05,0,0.0014079689281061292,0.0014035742497071624,4.394678398966789e-06,100
kepler,932,no-PC,0,0.5000000000000001,TN,8.523911532165585e-08,0,0.9999999403953552,1.4727448842677404e-06,8.947939278414196e-08,4.8143508735165597e-08,0,1.5416635505971499e-06,1.5309160517062992e-06,1.0747498890850693e-08,100
kepler,933,no-PC,0,0.5000000000000001,TN,3.928301521227695e-05,0,0.999960720539093,0.0004377973673399538,4.595710925059393e-05,2.3767486709402874e-05,0,0.0005049665342085063,0.0004996958887204528,5.27064548805356e-06,100
kepler,934,PC,1,0.5000000000000001,TP,0.7250068187713623,1,0.7250068187713623,0.5881621837615967,0.7266098856925964,0.029788756743073463,1,0.5866016745567322,0.5843628644943237,0.0022388100624084473,100
kepler,935,no-PC,0,0.5000000000000001,TN,0.05304588004946709,0,0.9469541311264038,0.20738781988620758,0.053315456956624985,0.0051687341183424,0,0.2081640362739563,0.20791025459766388,0.00025378167629241943,100
kepler,936,no-PC,0,0.5000000000000001,TN,1.4756652717551333e-06,0,0.9999985098838806,2.1288538846420124e-05,1.5020449382063816e-06,6.197246307237947e-07,0,2.1642488718498498e-05,2.1525611373363063e-05,1.1687734513543546e-07,100
kepler,937,no-PC,0,0.5000000000000001,TN,0.00010346515045966953,0,0.9998965263366699,0.0010528845014050603,0.00011418158101150766,4.925945177092217e-05,0,0.0011506834998726845,0.0011411715531721711,9.511946700513363e-06,100
